,elementId,processId,concept:name,lifecycle:transition,time:timestamp,case:concept:name,case:LogType,resourceId,org:resource,resourceCost
2245,Activity_08imrmf,Process_1,Task C,assign,2023-06-21 13:24:15.219,457,MXML.EnactmentLog,,,
2246,Activity_1df8of5,Process_1,Task D,start,2023-06-21 13:24:15.219,457,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000004,
2247,Activity_08imrmf,Process_1,Task C,start,2023-06-21 13:24:15.219,457,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000003,
2248,Activity_08imrmf,Process_1,Task C,complete,2023-06-21 13:29:26.564,457,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000003,4.324236111111111
2249,Activity_1df8of5,Process_1,Task D,complete,2023-06-21 13:32:24.744,457,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000004,8.15875
2250,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-21 13:32:24.744,457,MXML.EnactmentLog,,,
2251,Activity_1hsmk9h,Process_1,Task E,start,2023-06-21 13:32:24.744,457,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,
2252,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-21 13:56:55.826,457,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,24.518033333333335
2253,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-21 13:56:55.826,457,MXML.EnactmentLog,,,
2254,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-21 13:56:55.826,457,MXML.EnactmentLog,,,
2255,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-21 13:56:55.826,457,MXML.EnactmentLog,,,
2256,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-08 15:22:40.390,38,MXML.EnactmentLog,,,
2257,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-08 15:22:40.390,38,MXML.EnactmentLog,,,
2258,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-08 15:22:40.390,38,MXML.EnactmentLog,,,
2259,Activity_10i2g12,Process_1,Task A,assign,2023-06-08 15:22:40.390,38,MXML.EnactmentLog,,,
2260,Activity_10i2g12,Process_1,Task A,start,2023-06-08 15:22:40.390,38,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000019,
2261,Activity_10i2g12,Process_1,Task A,complete,2023-06-08 15:27:44.426,38,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000019,4.222722222222222
2262,Activity_0noog4x,Process_1,Task B,assign,2023-06-08 15:27:44.426,38,MXML.EnactmentLog,,,
2263,Activity_0noog4x,Process_1,Task B,start,2023-06-08 15:27:44.426,38,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,
2264,Activity_0noog4x,Process_1,Task B,complete,2023-06-08 15:36:29.677,38,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,8.754183333333332
2265,Activity_1df8of5,Process_1,Task D,assign,2023-06-08 15:36:29.677,38,MXML.EnactmentLog,,,
2266,Activity_08imrmf,Process_1,Task C,assign,2023-06-08 15:36:29.677,38,MXML.EnactmentLog,,,
2267,Activity_1df8of5,Process_1,Task D,start,2023-06-08 15:36:29.677,38,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000009,
2268,Activity_08imrmf,Process_1,Task C,start,2023-06-08 15:36:29.677,38,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000001,
2269,Activity_08imrmf,Process_1,Task C,complete,2023-06-08 15:39:32.051,38,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000001,2.532972222222222
2270,Activity_1df8of5,Process_1,Task D,complete,2023-06-08 15:52:31.898,38,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000009,16.037016666666666
2271,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-08 15:52:31.898,38,MXML.EnactmentLog,,,
2272,Activity_1hsmk9h,Process_1,Task E,start,2023-06-08 15:52:31.898,38,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000005,
2273,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-08 15:59:11.927,38,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000005,6.6671499999999995
2274,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-08 15:59:11.927,38,MXML.EnactmentLog,,,
2275,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-08 15:59:11.927,38,MXML.EnactmentLog,,,
2276,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-08 15:59:11.927,38,MXML.EnactmentLog,,,
2277,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-19 10:31:39.701,343,MXML.EnactmentLog,,,
2278,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-19 10:31:39.701,343,MXML.EnactmentLog,,,
2279,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-19 10:31:39.701,343,MXML.EnactmentLog,,,
2280,Activity_10i2g12,Process_1,Task A,assign,2023-06-19 10:31:39.701,343,MXML.EnactmentLog,,,
2281,Activity_10i2g12,Process_1,Task A,start,2023-06-19 10:31:39.701,343,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000018,
2282,Activity_10i2g12,Process_1,Task A,complete,2023-06-19 10:34:26.230,343,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000018,2.312902777777778
2283,Activity_0noog4x,Process_1,Task B,assign,2023-06-19 10:34:26.230,343,MXML.EnactmentLog,,,
2284,Activity_0noog4x,Process_1,Task B,start,2023-06-19 10:34:26.230,343,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000005,
2285,Activity_0noog4x,Process_1,Task B,complete,2023-06-19 10:44:06.312,343,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000005,9.668033333333334
2286,Activity_1df8of5,Process_1,Task D,assign,2023-06-19 10:44:06.312,343,MXML.EnactmentLog,,,
2287,Activity_08imrmf,Process_1,Task C,assign,2023-06-19 10:44:06.312,343,MXML.EnactmentLog,,,
2288,Activity_1df8of5,Process_1,Task D,start,2023-06-19 10:44:06.312,343,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000008,
2289,Activity_08imrmf,Process_1,Task C,start,2023-06-19 10:44:06.312,343,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000020,
2290,Activity_1df8of5,Process_1,Task D,complete,2023-06-19 10:47:54.336,343,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000008,3.8004000000000002
2291,Activity_08imrmf,Process_1,Task C,complete,2023-06-19 10:50:15.164,343,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000020,5.122944444444444
2292,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-19 10:50:15.164,343,MXML.EnactmentLog,,,
2293,Activity_1hsmk9h,Process_1,Task E,start,2023-06-19 10:50:15.164,343,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000003,
2294,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-19 11:23:21.528,343,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000003,33.10606666666666
2295,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-19 11:23:21.528,343,MXML.EnactmentLog,,,
2296,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-19 11:23:21.528,343,MXML.EnactmentLog,,,
2297,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-19 11:23:21.528,343,MXML.EnactmentLog,,,
2298,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-16 14:57:40.487,321,MXML.EnactmentLog,,,
2299,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-16 14:57:40.487,321,MXML.EnactmentLog,,,
2300,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-16 14:57:40.487,321,MXML.EnactmentLog,,,
2301,Activity_10i2g12,Process_1,Task A,assign,2023-06-16 14:57:40.487,321,MXML.EnactmentLog,,,
2302,Activity_10i2g12,Process_1,Task A,start,2023-06-16 14:57:40.487,321,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000004,
2303,Activity_10i2g12,Process_1,Task A,complete,2023-06-16 15:02:10.044,321,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000004,3.743847222222222
2304,Activity_0noog4x,Process_1,Task B,assign,2023-06-16 15:02:10.044,321,MXML.EnactmentLog,,,
2305,Activity_0noog4x,Process_1,Task B,start,2023-06-16 15:02:10.044,321,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000003,
2306,Activity_0noog4x,Process_1,Task B,complete,2023-06-16 15:05:15.080,321,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000003,3.0839333333333334
2307,Activity_08imrmf,Process_1,Task C,assign,2023-06-16 15:05:15.080,321,MXML.EnactmentLog,,,
2308,Activity_08imrmf,Process_1,Task C,start,2023-06-16 15:05:15.080,321,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000005,
2309,Activity_08imrmf,Process_1,Task C,complete,2023-06-16 15:10:28.713,321,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000005,4.356013888888889
2310,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-16 15:10:28.713,321,MXML.EnactmentLog,,,
2311,Activity_1hsmk9h,Process_1,Task E,start,2023-06-16 15:10:28.713,321,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000006,
2312,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-16 15:12:56.203,321,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000006,2.458166666666667
2313,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-16 15:12:56.203,321,MXML.EnactmentLog,,,
2314,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-16 15:12:56.203,321,MXML.EnactmentLog,,,
2315,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-16 15:12:56.203,321,MXML.EnactmentLog,,,
2316,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-19 10:21:09.840,342,MXML.EnactmentLog,,,
2317,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-19 10:21:09.840,342,MXML.EnactmentLog,,,
2318,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-19 10:21:09.840,342,MXML.EnactmentLog,,,
2319,Activity_10i2g12,Process_1,Task A,assign,2023-06-19 10:21:09.840,342,MXML.EnactmentLog,,,
2320,Activity_10i2g12,Process_1,Task A,start,2023-06-19 10:21:09.840,342,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000016,
2321,Activity_10i2g12,Process_1,Task A,complete,2023-06-19 10:25:16.073,342,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000016,3.4199027777777777
2322,Activity_0noog4x,Process_1,Task B,assign,2023-06-19 10:25:16.073,342,MXML.EnactmentLog,,,
2323,Activity_0noog4x,Process_1,Task B,start,2023-06-19 10:25:16.073,342,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000009,
2324,Activity_0noog4x,Process_1,Task B,complete,2023-06-19 10:26:39.123,342,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000009,1.3841666666666668
2325,Activity_1df8of5,Process_1,Task D,assign,2023-06-19 10:26:39.123,342,MXML.EnactmentLog,,,
2326,Activity_08imrmf,Process_1,Task C,assign,2023-06-19 10:26:39.123,342,MXML.EnactmentLog,,,
2327,Activity_1df8of5,Process_1,Task D,start,2023-06-19 10:26:39.123,342,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000002,
2328,Activity_08imrmf,Process_1,Task C,start,2023-06-19 10:26:39.123,342,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000014,
2329,Activity_1df8of5,Process_1,Task D,complete,2023-06-19 10:26:42.660,342,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000002,0.05895
2330,Activity_08imrmf,Process_1,Task C,complete,2023-06-19 10:32:23.764,342,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000014,4.786680555555555
2331,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-19 10:32:23.764,342,MXML.EnactmentLog,,,
2332,Activity_1hsmk9h,Process_1,Task E,start,2023-06-19 10:32:23.764,342,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000006,
2333,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-19 10:52:55.274,342,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000006,20.525166666666667
2334,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-19 10:52:55.274,342,MXML.EnactmentLog,,,
2335,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-19 10:52:55.274,342,MXML.EnactmentLog,,,
2336,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-19 10:52:55.274,342,MXML.EnactmentLog,,,
2337,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-21 09:53:50.817,436,MXML.EnactmentLog,,,
2338,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-21 09:53:50.817,436,MXML.EnactmentLog,,,
2339,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-21 09:53:50.817,436,MXML.EnactmentLog,,,
2340,Activity_10i2g12,Process_1,Task A,assign,2023-06-21 09:53:50.817,436,MXML.EnactmentLog,,,
2341,Activity_10i2g12,Process_1,Task A,start,2023-06-21 09:53:50.817,436,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000018,
2342,Activity_10i2g12,Process_1,Task A,complete,2023-06-21 09:57:53.295,436,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000018,3.36775
2343,Activity_0noog4x,Process_1,Task B,assign,2023-06-21 09:57:53.295,436,MXML.EnactmentLog,,,
2344,Activity_0noog4x,Process_1,Task B,start,2023-06-21 09:57:53.295,436,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000003,
2345,Activity_0noog4x,Process_1,Task B,complete,2023-06-21 10:00:19.032,436,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000003,2.42895
2346,Activity_1df8of5,Process_1,Task D,assign,2023-06-21 10:00:19.032,436,MXML.EnactmentLog,,,
2347,Activity_1df8of5,Process_1,Task D,start,2023-06-21 10:00:19.032,436,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000005,
2348,Activity_1df8of5,Process_1,Task D,complete,2023-06-21 10:02:22.961,436,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000005,2.0654833333333333
2349,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-21 10:02:22.961,436,MXML.EnactmentLog,,,
2350,Activity_1hsmk9h,Process_1,Task E,start,2023-06-21 10:02:22.961,436,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000004,
2351,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-21 10:04:20.315,436,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000004,1.9559
2352,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-21 10:04:20.315,436,MXML.EnactmentLog,,,
2353,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-21 10:04:20.315,436,MXML.EnactmentLog,,,
2354,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-21 10:04:20.315,436,MXML.EnactmentLog,,,
2355,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-08 11:33:55.600,16,MXML.EnactmentLog,,,
2356,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-08 11:33:55.600,16,MXML.EnactmentLog,,,
2357,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-08 11:33:55.600,16,MXML.EnactmentLog,,,
2358,Activity_10i2g12,Process_1,Task A,assign,2023-06-08 11:33:55.600,16,MXML.EnactmentLog,,,
2359,Activity_10i2g12,Process_1,Task A,start,2023-06-08 11:33:55.600,16,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000005,
2360,Activity_10i2g12,Process_1,Task A,complete,2023-06-08 11:37:37.983,16,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000005,3.0886527777777775
2361,Activity_0noog4x,Process_1,Task B,assign,2023-06-08 11:37:37.983,16,MXML.EnactmentLog,,,
2362,Activity_0noog4x,Process_1,Task B,start,2023-06-08 11:37:37.983,16,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000006,
2363,Activity_0noog4x,Process_1,Task B,complete,2023-06-08 11:55:16.695,16,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000006,17.6452
2364,Activity_1df8of5,Process_1,Task D,assign,2023-06-08 11:55:16.695,16,MXML.EnactmentLog,,,
2365,Activity_1df8of5,Process_1,Task D,start,2023-06-08 11:55:16.695,16,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000010,
2366,Activity_1df8of5,Process_1,Task D,complete,2023-06-08 12:01:52.761,16,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000010,6.6011
2367,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-08 12:01:52.761,16,MXML.EnactmentLog,,,
2368,Activity_1hsmk9h,Process_1,Task E,start,2023-06-08 12:01:52.761,16,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000009,
2369,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-08 12:02:58.217,16,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000009,1.0909333333333333
2370,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-08 12:02:58.217,16,MXML.EnactmentLog,,,
2371,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-08 12:02:58.217,16,MXML.EnactmentLog,,,
2372,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-08 12:02:58.217,16,MXML.EnactmentLog,,,
2373,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-14 14:52:18.330,225,MXML.EnactmentLog,,,
2374,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-14 14:52:18.330,225,MXML.EnactmentLog,,,
2375,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-14 14:52:18.330,225,MXML.EnactmentLog,,,
2376,Activity_10i2g12,Process_1,Task A,assign,2023-06-14 14:52:18.330,225,MXML.EnactmentLog,,,
2377,Activity_10i2g12,Process_1,Task A,start,2023-06-14 14:52:18.330,225,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000018,
2378,Activity_10i2g12,Process_1,Task A,complete,2023-06-14 14:56:03.175,225,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000018,3.122847222222222
2379,Activity_0noog4x,Process_1,Task B,assign,2023-06-14 14:56:03.175,225,MXML.EnactmentLog,,,
2380,Activity_0noog4x,Process_1,Task B,start,2023-06-14 14:56:03.175,225,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000007,
2381,Activity_0noog4x,Process_1,Task B,complete,2023-06-14 15:03:52.693,225,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000007,7.8252999999999995
2382,Activity_1df8of5,Process_1,Task D,assign,2023-06-14 15:03:52.693,225,MXML.EnactmentLog,,,
2383,Activity_1df8of5,Process_1,Task D,start,2023-06-14 15:03:52.693,225,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000005,
2384,Activity_1df8of5,Process_1,Task D,complete,2023-06-14 15:11:18.460,225,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000005,7.42945
2385,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-14 15:11:18.460,225,MXML.EnactmentLog,,,
2386,Activity_1hsmk9h,Process_1,Task E,start,2023-06-14 15:11:18.460,225,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,
2387,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-14 15:17:23.694,225,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,6.087233333333333
2388,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-14 15:17:23.694,225,MXML.EnactmentLog,,,
2389,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-14 15:17:23.694,225,MXML.EnactmentLog,,,
2390,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-14 15:17:23.694,225,MXML.EnactmentLog,,,
2391,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-16 09:31:06.344,289,MXML.EnactmentLog,,,
2392,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-16 09:31:06.344,289,MXML.EnactmentLog,,,
2393,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-16 09:31:06.344,289,MXML.EnactmentLog,,,
2394,Activity_10i2g12,Process_1,Task A,assign,2023-06-16 09:31:06.344,289,MXML.EnactmentLog,,,
2395,Activity_10i2g12,Process_1,Task A,start,2023-06-16 09:31:06.344,289,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000015,
2396,Activity_10i2g12,Process_1,Task A,complete,2023-06-16 09:35:33.646,289,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000015,3.712527777777778
2397,Activity_0noog4x,Process_1,Task B,assign,2023-06-16 09:35:33.646,289,MXML.EnactmentLog,,,
2398,Activity_0noog4x,Process_1,Task B,start,2023-06-16 09:35:33.646,289,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000003,
2399,Activity_0noog4x,Process_1,Task B,complete,2023-06-16 09:38:45.364,289,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000003,3.1953
2400,Activity_08imrmf,Process_1,Task C,assign,2023-06-16 09:38:45.364,289,MXML.EnactmentLog,,,
2401,Activity_08imrmf,Process_1,Task C,start,2023-06-16 09:38:45.364,289,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000016,
2402,Activity_08imrmf,Process_1,Task C,complete,2023-06-16 09:43:17.812,289,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000016,3.784
2403,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-16 09:43:17.812,289,MXML.EnactmentLog,,,
2404,Activity_1hsmk9h,Process_1,Task E,start,2023-06-16 09:43:17.812,289,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000007,
2405,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-16 09:53:40.538,289,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000007,10.378766666666666
2406,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-16 09:53:40.538,289,MXML.EnactmentLog,,,
2407,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-16 09:53:40.538,289,MXML.EnactmentLog,,,
2408,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-16 09:53:40.538,289,MXML.EnactmentLog,,,
2409,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-08 09:18:22.372,2,MXML.EnactmentLog,,,
2410,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-08 09:18:22.372,2,MXML.EnactmentLog,,,
2411,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-08 09:18:22.372,2,MXML.EnactmentLog,,,
2412,Activity_10i2g12,Process_1,Task A,assign,2023-06-08 09:18:22.372,2,MXML.EnactmentLog,,,
2413,Activity_10i2g12,Process_1,Task A,start,2023-06-08 09:18:22.372,2,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000003,
2414,Activity_10i2g12,Process_1,Task A,complete,2023-06-08 09:21:55.625,2,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000003,2.961847222222222
2415,Activity_0noog4x,Process_1,Task B,assign,2023-06-08 09:21:55.625,2,MXML.EnactmentLog,,,
2416,Activity_0noog4x,Process_1,Task B,start,2023-06-08 09:21:55.625,2,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000004,
2417,Activity_0noog4x,Process_1,Task B,complete,2023-06-08 09:46:16.271,2,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000004,24.344099999999997
2418,Activity_1df8of5,Process_1,Task D,assign,2023-06-08 09:46:16.271,2,MXML.EnactmentLog,,,
2419,Activity_08imrmf,Process_1,Task C,assign,2023-06-08 09:46:16.271,2,MXML.EnactmentLog,,,
2420,Activity_1df8of5,Process_1,Task D,start,2023-06-08 09:46:16.271,2,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,
2421,Activity_08imrmf,Process_1,Task C,start,2023-06-08 09:46:16.271,2,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000007,
2422,Activity_1df8of5,Process_1,Task D,complete,2023-06-08 09:46:58.565,2,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,0.7049
